g13	1.666667	1.086957	1.315789	1.515152	1.428571	1.298701	1.086957	1.388889	1.282051	2.857143	1.369863	1.818182	1.315789	1.515152	2.325581	1.960784	0.8547009	1.204819	1.666667	2.040816	2.380952	1.694915	0.9708738	1.388889	0.6578947	0.462963	0.6666667	0.6849315	0.9433963	1.020408	1.960784	1.282051	1.176471	1.785714	0.952381	1.612903	1.538462	1.639344	1.136364	1.369863	1.388889	1.149425	1.333333	0.9803922	2.702703	1.052632	1.470588	1.515152	0.6993007	1.639344	1.111111	1.923077	0.5076142
g14	0.8	0.5555556	0.6622517	0.5952381	0.295858	0.6944444	0.3690037	0.5263158	0.3484321	0.729927	0.6329114	0.6289308	0.5347593	0.6329114	0.6451613	1.492537	0.4329004	0.7407407	0.7462686	0.5813953	0.5847953	0.7575758	0.5181347	0.9803922	0.7874016	0.3412969	0.295858	0.0420698	0.1865672	0.4149377	0.4048583	0.4545454	0.5	0.6410257	0.5617977	0.5586593	0.6289308	0.9009009	0.7092199	0.6711409	0.5714286	1.315789	0.7042254	0.8064516	0.6024097	0.7246377	0.7751938	0.78125	0.9259259	0.4694836	0.4807692	0.5181347	0.5780347
g15	1.111111	1.234568	1.5625	1.162791	0.7633588	0.8928571	0.9090909	1.136364	0.8333333	1.960784	1.492537	1.515152	1.020408	1.149425	1.5625	0.5952381	0.8403361	1.149425	1.06383	1.265823	2.439024	1.204819	0.9615385	0.9174312	1.136364	0.6410257	1.408451	0.5617977	1.030928	1.149425	2.631579	0.8196721	1.149425	1.5625	1.315789	1.149425	1.075269	2.439024	1.538462	1.098901	1.098901	1.098901	0.9433963	1.111111	0.990099	1.176471	1.724138	1	1.333333	1.06383	1.351351	1.754386	0.7246377
g16	0.7874016	1.020408	1.052632	0.234192	0.6622517	0.3521127	0.4347826	0.4950495	0.6622517	0.5434783	0.5586593	0.621118	0.5050505	0.8695652	0.6410257	0.330033	0.3745318	0.6024097	0.3164557	0.7633588	12.5	0.8	0.6666667	0.9090909	1.369863	1.515152	1.219512	0.3194888	1.492537	1.041667	7.142857	1.219512	0.9009009	0.7751938	1.515152	0.877193	2.12766	1.388889	0.621118	1.315789	0.7751938	1.136364	0.9345794	1.612903	0.8695652	0.9615385	0.7092199	0.3472222	3.225806	0.78125	7.142857	5	0.2793296
g17	1.851852	0.990099	1.612903	2.083333	3.703704	1.851852	2	2	2.083333	1.136364	1.086957	1.449275	1.694915	1.612903	1.030928	1.111111	1.694915	1.587302	1.960784	1.538462	1.639344	2.12766	1.25	0.8849558	1.265823	1.408451	1.282051	1.176471	1.204819	1.190476	0.729927	0.6493506	1.298701	1.204819	1.123595	1.851852	0.990099	1.190476	0.6289308	1.06383	1.960784	1.449275	1.5625	2.083333	0.78125	1.515152	0.990099	2.702703	1.111111	1.851852	1.06383	1.960784	1.298701
g18	0.1138952	0.2114165	0.2801121	0.136612	0.1355014	0.1146789	0.0896861	0.3174603	0.5050505	0.5988024	0.148368	0.3412969	0.0707714	0.2304147	1.265823	1.818182	0.7042254	0.2227172	0.5494505	0.5524862	3.030303	1.075269	0.6711409	0.4854369	0.3861004	0.3597122	0.5025126	0.1122334	0.3067485	0.4651163	0.0258398	0.4273504	0.3154574	0.3717472	0.1855288	0.3623188	2.040816	1.538462	0.6756757	0.8547009	0.6451613	0.3921569	0.9433963	0.2577319	0.203252	0.330033	0.1760563	0.2061856	0.1046025	0.2	0.5235602	0.2066116	0.2849003
g19	2	0.5524862	1.219512	1.204819	0.8474576	0.6329114	1.030928	1.052632	1.219512	0.8130081	0.8849558	0.7194245	0.8333333	0.78125	1.470588	2.380952	0.78125	1.030928	1.136364	1.136364	0.9803922	1.041667	0.8695652	0.625	0.5882353	0.3021148	0.4587156	0.2873563	0.5181347	0.3703704	0.6849315	0.4926108	0.625	0.6024097	0.6024097	1.176471	0.5681818	1.136364	0.862069	0.9090909	0.5988024	0.9615385	0.6024097	0.9803922	0.952381	1.265823	1.234568	1.538462	0.9009009	1.030928	0.7352941	0.7633588	0.6896551
g20	1.298701	0.7633588	1.162791	1.282051	1.333333	0.8264462	1.162791	1.369863	1.470588	1.123595	0.9009009	1.111111	0.877193	0.9615385	1.075269	1.492537	1.136364	1.515152	1.234568	1.724138	1.219512	1.408451	0.9090909	1.086957	0.7462686	0.7575758	0.5988024	0.6024097	0.7575758	0.6289308	0.8695652	1.176471	1	1.234568	1.010101	1.098901	1.075269	1.086957	1.06383	1.162791	0.6849315	1.098901	0.9345794	0.9345794	1.234568	1.587302	0.9345794	1.515152	1.030928	1.369863	0.7246377	0.7462686	0.9708738
g21	1.5625	1.219512	1.538462	1.851852	1.5625	1.515152	1.298701	1.25	1.428571	1.388889	1.587302	1.219512	1.492537	1.538462	1.428571	0.952381	1.176471	1.204819	1.724138	1.515152	1.724138	1.428571	1.470588	1.265823	1.086957	1.123595	1.098901	1.204819	0.9803922	1.369863	1.428571	1.265823	1.111111	1.351351	1.204819	1.538462	1.282051	1.111111	0.9615385	1.298701	1.25	0.9708738	1.234568	1.06383	1.030928	1.123595	0.952381	1.369863	0.9803922	1.492537	1.010101	0.8928571	1.298701
g22	1.408451	1.190476	1.851852	1.25	0.952381	0.8	1.408451	1.960784	1.639344	1.886793	1.333333	1.369863	0.862069	1.333333	2.040816	1.515152	1.449275	1.923077	2.272727	2.857143	1.724138	1.886793	0.8264462	1	1.06383	0.7042254	0.8	0.4608295	0.9708738	0.78125	0.9803922	0.7936508	1.25	1.298701	1.265823	0.877193	0.7692308	3.846154	1.639344	1.111111	1.111111	0.8264462	1.298701	0.9803922	0.877193	2.941176	3.225806	2.12766	1.149425	1.612903	0.8849558	0.6756757	1.333333
g23	0.9090909	0.9615385	0.8928571	0.9259259	0.877193	0.952381	0.7575758	0.7462686	0.8130081	0.7751938	0.7633588	0.7352941	0.7092199	0.990099	0.8333333	0.8547009	0.7518797	0.877193	0.729927	0.8474576	0.8333333	0.9174312	0.8333333	0.9803922	0.877193	1.162791	1.086957	1.234568	0.990099	1.086957	0.7751938	0.9345794	0.7936508	1.234568	1.030928	0.7633588	0.9009009	0.8695652	1.176471	0.877193	1.075269	0.7518797	0.8928571	0.7936508	1.052632	0.7194245	0.78125	0.7692308	1.020408	0.7194245	0.9433963	1.010101	1.149425
g24	1.282051	1.219512	1.333333	1.538462	1.538462	0.9708738	1.612903	1.851852	1.470588	1.369863	1.190476	1.298701	1.149425	1.176471	1.219512	1.470588	1.136364	1.075269	1.265823	1.298701	1.587302	1.428571	1.219512	1.041667	1.219512	0.9615385	1.030928	1.25	1.111111	0.8474576	0.6622517	0.9009009	1.086957	1.075269	1.162791	0.6944444	0.9174312	1.298701	1.538462	1.149425	1.428571	1.369863	0.9174312	1.123595	1.098901	1.25	1.298701	1.408451	1.162791	1.265823	1.190476	1.315789	1.265823
g25	0.3875969	0.5747126	0.8695652	0.2659574	0.3717472	0.7407407	0.7633588	1.333333	1.25	0.990099	0.990099	0.8474576	0.6578947	0.8547009	2.272727	0.310559	0.5128205	0.4032258	0.729927	2.631579	2.380952	0.7751938	3.030303	0.7352941	0.7142857	0.6060606	0.6329114	0.8264462	0.3333333	0.8849558	1.388889	0.8333333	0.8928571	0.8474576	0.5319149	0.5291005	1.5625	0.5319149	1.388889	0.7407407	1.754386	0.4115226	5	1.408451	0.7751938	1.388889	0.877193	0.7751938	0.5747126	0.8333333	1.111111	0.1988072	0.3968254
g26	0.8928571	0.6493506	0.952381	0.7874016	0.8474576	0.7462686	0.6944444	0.9009009	0.8264462	0.8064516	0.6622517	0.7407407	0.7246377	0.7575758	1.086957	1.149425	0.6451613	0.7518797	0.8849558	1.020408	0.877193	0.8928571	0.5917159	0.862069	1.098901	0.5319149	0.6410257	0.3058104	0.5847953	0.6493506	0.7874016	0.729927	0.5208334	0.9803922	0.8196721	0.8333333	1.265823	1.282051	1.234568	1.149425	0.7518797	1.818182	0.8474576	1.176471	1.030928	1.06383	1.265823	1.086957	1.204819	0.6993007	0.952381	0.6711409	1.06383
g27	0.5128205	0.6024097	0.7462686	0.3067485	0.2277904	0.3164557	0.5780347	0.3663004	0.2610966	0.5434783	0.8403361	0.3412969	0.4132231	0.3215434	0.7142857	2.5	0.245098	0.4950495	0.5263158	0.78125	0.5714286	1.818182	1.666667	1.136364	0.6451613	0.4739337	0.3134796	0.6896551	0.6024097	0.78125	0.2824859	0.7518797	0.4098361	1.149425	0.203666	0.125	2	0.8695652	1.587302	1.960784	0.6944444	1.333333	0.3891051	0.4237288	0.4385965	0.4347826	1.960784	0.877193	1.694915	1.428571	5.263158	0.2192982	0.9708738
g28	0.2824859	0.3773585	0.3134796	0.1287001	0.1788909	0.1033058	0.2688172	0.5847953	0.4926108	0.5747126	0.729927	0.4291846	0.5102041	0.6097561	1.111111	1.265823	0.8547009	0.0853242	0.5813953	0.2252252	0.5128205	0.3508772	0.9259259	0.3546099	0.2061856	0.729927	0.5405405	0.2118644	0.3164557	0.5555556	0.1560062	0.2336448	0.7407407	0.7633588	0.4310345	0.7194245	0.8264462	0.7407407	1.234568	0.3816794	0.2849003	0.5524862	0.9708738	0.2985075	0.862069	0.1070664	0.243309	0.5747126	0.5154639	7.692308	0.8849558	0.3496504	0.0307598
g29	0.5586593	0.7874016	1.111111	0.7874016	1.123595	0.6622517	1.06383	1.149425	0.9708738	1.123595	0.5319149	0.9708738	0.729927	0.7352941	1.351351	1.538462	0.4716981	0.9433963	0.9009009	1.369863	1.5625	1.298701	0.6493506	0.5524862	0.9174312	0.3344482	0.5494505	0.462963	0.862069	0.5319149	0.6369426	0.5464481	0.862069	0.7352941	0.5102041	0.4926108	1.492537	2.173913	1.666667	0.6451613	1.190476	0.952381	0.8695652	0.8064516	0.7092199	1.449275	2	0.7936508	0.7194245	0.3875969	0.5988024	0.6711409	1.123595
g30	1.204819	1.492537	1.190476	0.9009009	1.162791	0.7692308	0.9433963	1.098901	0.8403361	1.428571	0.9708738	0.9615385	0.8928571	1.190476	1.06383	1.282051	0.7194245	1.030928	1.149425	1.111111	1.492537	1.298701	0.9090909	0.9433963	1.333333	0.7142857	1.041667	1.123595	1.041667	0.9174312	0.6896551	1.219512	1.06383	1.315789	1.492537	0.9345794	0.9615385	2.380952	1.851852	0.7575758	1.428571	2.380952	0.9803922	1.136364	1.111111	1.428571	1.666667	0.7042254	1.219512	0.7518797	0.9345794	1.149425	1.149425
g31	1.282051	1.204819	1.052632	0.8928571	0.8547009	1.086957	0.9708738	1.041667	1.219512	0.9615385	0.990099	0.9345794	0.9615385	0.952381	1	0.9615385	1.052632	1.030928	0.9615385	1.204819	1.515152	1.282051	0.9708738	1.265823	0.8333333	1.298701	0.8130081	0.9090909	1.06383	1.020408	0.952381	0.9433963	0.7936508	1.06383	1.052632	0.952381	1.818182	1.149425	0.7575758	1.162791	0.9708738	1.333333	0.9433963	1.265823	1.515152	1.149425	1.25	1.265823	1.265823	0.9433963	1.010101	1.123595	1.298701
g32	1.086957	1.149425	1.06383	0.9009009	0.9174312	0.8547009	0.862069	0.9174312	0.9708738	1.234568	1.162791	1.098901	0.8403361	0.7575758	1.219512	1.020408	1.030928	1.136364	1.111111	1.25	0.862069	1.111111	0.8264462	1.020408	1.030928	0.9803922	0.9708738	1.020408	0.877193	1	1.086957	0.8928571	1.075269	1.351351	1	0.8	1.538462	1.219512	0.9259259	1.315789	0.952381	0.9433963	1.162791	0.8928571	0.9345794	1.298701	1.176471	1.098901	0.9090909	1.041667	1.234568	0.9433963	0.9345794
g33	1.639344	1.612903	1.315789	1.369863	2.5	1.333333	1.538462	2	2.083333	1.5625	1.851852	1.298701	1.587302	1.694915	0.9803922	0.7352941	1.408451	0.6535948	2.040816	1.923077	2.439024	1.960784	1.5625	0.7936508	1.010101	1.204819	0.8264462	0.9615385	0.9345794	1.098901	0.9345794	1.333333	1	1.886793	1.298701	1.515152	1.851852	1.06383	1.408451	1	1.204819	1	1.123595	1.234568	1.351351	1.694915	1.5625	1.639344	0.8695652	0.6896551	1.136364	0.8849558	0.7518797
g34	1.123595	1.333333	1.123595	1.010101	1.515152	1.075269	0.9433963	1	0.9615385	1.06383	0.8333333	1.020408	0.8928571	1.098901	1.041667	0.9708738	1.010101	1.204819	1.020408	0.990099	1.204819	0.990099	0.8928571	1.5625	0.9803922	2.173913	1.123595	1.666667	0.9259259	0.9345794	1.111111	0.7407407	0.9708738	1.190476	1.149425	0.862069	1.162791	1.052632	1.098901	1.041667	1.075269	0.8474576	1.111111	0.8695652	0.7407407	0.990099	0.8403361	0.9345794	0.8130081	1.149425	0.8064516	1.111111	0.7407407
g35	0.877193	1.315789	0.8695652	1.149425	0.862069	0.8	0.78125	0.877193	1.010101	0.9803922	0.9174312	0.8928571	0.7633588	0.9174312	1.052632	0.5464481	0.6756757	0.8264462	0.8064516	0.9708738	0.9009009	0.9708738	0.7575758	1.162791	0.8064516	1.041667	1.315789	0.8196721	1.25	1.190476	1.098901	0.7633588	0.877193	1.388889	1.162791	0.7751938	1.449275	0.8474576	1.785714	1.470588	1.010101	1	0.8403361	1.123595	1.162791	0.9803922	0.8547009	0.8474576	1.265823	1.265823	0.6944444	0.7407407	1.587302
g36	0.729927	1.449275	0.7874016	3.333333	1	0.4385965	1.020408	1.162791	0.8849558	1.075269	0.990099	0.8196721	0.9090909	0.862069	1.075269	1.785714	0.729927	0.8333333	0.8928571	0.862069	1.25	1.098901	0.7874016	1.098901	1.041667	0.8	0.6756757	1.333333	1.234568	0.6172839	0.7518797	0.6944444	0.8695652	1.204819	0.6993007	0.4608295	0.7246377	0.990099	1.470588	0.8547009	1.470588	0.9345794	0.6622517	0.7194245	0.9009009	1.204819	0.8849558	0.9259259	1.041667	1.030928	0.7874016	0.8064516	0.8695652
g37	1.923077	1.041667	1.886793	1.428571	1.25	1.694915	1.388889	1.694915	1.612903	1.724138	2.857143	1.449275	1.333333	1.428571	1.612903	1.724138	1.851852	1.612903	1.515152	1.470588	2.439024	2.631579	1.694915	0.8928571	0.9174312	1.282051	0.7692308	1.639344	1.162791	1.190476	1.265823	1.041667	1.851852	1.408451	1.886793	2.040816	0.5988024	1.428571	0.5617977	1.149425	1.923077	1.282051	2.564103	0.5649717	0.990099	1.515152	0.5952381	1.470588	1.265823	1.923077	1.123595	1.694915	1.538462
g38	1.351351	2.564103	1.333333	1.123595	0.6060606	0.8264462	0.5319149	0.5952381	0.5524862	0.6993007	0.4878049	1.030928	0.8064516	0.8849558	1	0.4716981	0.6024097	0.8547009	0.4587156	0.6535948	0.8403361	0.5917159	0.5882353	0.7407407	1.098901	0.6802721	1.449275	0.3968254	1.265823	0.9615385	0.4950495	0.5780347	0.9345794	0.8196721	0.6849315	0.862069	1.176471	1.265823	1.388889	1.886793	0.7042254	1.086957	1.149425	2.564103	1.923077	1.470588	0.6493506	0.7352941	1.408451	0.9174312	1.449275	1.075269	0.8403361
g39	0.78125	0.9259259	0.7042254	0.6493506	0.6944444	0.7194245	1.25	0.7092199	0.7633588	0.8333333	0.6493506	0.78125	0.7518797	0.8474576	0.7246377	0.5102041	0.621118	0.729927	0.625	0.6849315	0.78125	0.7633588	0.7042254	0.9615385	1.176471	0.7936508	1.298701	0.9433963	1.030928	1.111111	1.204819	0.6849315	0.8547009	0.7518797	0.6944444	0.7575758	1.234568	0.7518797	0.7352941	0.78125	0.7633588	0.9174312	0.6289308	1	1.204819	0.9433963	0.9259259	0.7462686	1	0.6849315	0.7936508	1.06383	0.7194245
g40	2.439024	0.9803922	1.612903	1.612903	3.030303	2	2.040816	1.515152	1.754386	1.408451	1.492537	1.886793	1.960784	1.724138	1.234568	1.041667	2.040816	1.666667	2.040816	2.272727	1.754386	1.612903	2	0.9708738	1.086957	1.176471	0.8695652	0.8196721	1.408451	1.052632	1.333333	0.9433963	1.369863	1.098901	1.369863	1.612903	0.6711409	1.123595	0.9259259	0.7692308	0.8695652	1.052632	1.351351	0.9345794	1.136364	1.351351	0.952381	1.851852	0.7575758	2.083333	0.9615385	1.369863	0.8333333
g41	1.282051	1.123595	1.315789	0.9259259	1.515152	1.315789	1.136364	1.030928	1.176471	1.204819	0.9009009	1.176471	0.9433963	1.219512	1.123595	0.6802721	1.149425	1.020408	1.724138	0.9615385	1.25	1.111111	1.111111	2.083333	1.538462	0.952381	1.515152	1.492537	1.123595	0.9803922	0.7874016	1.041667	1.098901	1.176471	1.612903	1.298701	1.111111	0.8064516	0.5319149	1.136364	1.010101	0.9803922	0.8064516	0.8928571	1.136364	0.6849315	0.7874016	1.06383	1.041667	1.06383	0.9259259	0.9615385	0.6993007
g42	0.4464286	1.428571	0.5714286	0.3546099	0.3623188	0.4901961	0.4166667	0.3745318	0.5154639	0.3267974	0.3278688	0.3802281	0.4237288	0.5181347	0.2785515	0.0636537	0.3846154	0.1367989	0.4694836	0.3937008	0.5882353	0.4032258	0.3787879	0.6578947	1.010101	1.136364	0.6666667	2.040816	1.204819	1.190476	0.7751938	0.5319149	1.25	1.111111	0.7633588	0.5128205	1.515152	0.5917159	0.4366812	0.5208334	0.7874016	0.7692308	0.7352941	0.8849558	0.4854369	0.5263158	1.06383	0.4366812	0.3937008	0.1618123	1.298701	1.06383	0.5649717
g43	1.408451	2.631579	1.470588	0.7633588	0.8547009	0.8196721	0.7692308	0.9259259	0.9615385	2.631579	2.564103	1.086957	0.8474576	1.041667	1.298701	0.7194245	0.9174312	1.612903	1.06383	0.952381	2.564103	1.5625	0.952381	1.086957	1.5625	0.7352941	0.9174312	0.3984064	1.149425	1.25	0.9708738	0.8196721	0.8	1.515152	1.204819	1.123595	1.298701	1.265823	1.298701	0.8403361	1.315789	0.8547009	0.9615385	1.176471	0.9009009	1.492537	2.325581	0.9345794	0.8130081	1.315789	0.952381	0.8547009	0.9174312
g44	0.7633588	1.020408	0.9803922	1.149425	0.9803922	0.8403361	0.8928571	1.06383	0.7142857	1.136364	0.8130081	1	0.9345794	0.9708738	1.123595	1.369863	0.6944444	0.7407407	0.990099	1.162791	1.515152	0.9090909	0.7874016	1.030928	0.8547009	0.729927	0.7246377	0.4761905	0.5649717	0.8130081	0.6535948	0.7042254	1.041667	1.010101	1.123595	0.9174312	1.111111	0.952381	0.9615385	1.176471	0.8695652	1.111111	0.9345794	1.851852	1.515152	0.9615385	1.351351	1.098901	1.190476	0.7407407	0.9345794	1.408451	1.428571
g45	0.2004008	0.4098361	0.5235602	0.3802281	0.1597444	0.3968254	0.5649717	0.1666667	0.6024097	0.6329114	0.3875969	0.4504505	0.4587156	0.4048583	0.8333333	2.380952	0.2873563	0.6451613	0.3125	1.694915	0.2666667	0.625	0.6451613	1	1.010101	0.5988024	0.6993007	0.421941	0.2293578	0.6578947	0.6172839	0.5050505	0.5714286	1.923077	0.6802721	0.3649635	0.8130081	0.4975124	1.923077	0.6060606	3.846154	0.8849558	0.9615385	0.25	0.3067485	0.3246753	1.25	0.9433963	0.3952569	0.5434783	0.2610966	0.4405286	0.7042254
g46	1.351351	1.538462	1.315789	1.086957	1.470588	1.176471	1.010101	1	1.06383	0.8928571	0.9259259	1.020408	1.282051	1.388889	0.9174312	0.6172839	1.06383	1.075269	0.9615385	0.9174312	1.111111	0.9708738	1.315789	0.877193	1.149425	0.7352941	1.075269	1.149425	1.694915	1.666667	1.333333	1.449275	1.315789	0.729927	0.8403361	1.149425	0.6535948	0.9803922	0.78125	1.111111	0.9708738	0.8064516	1.25	1.204819	1.190476	0.9174312	0.8264462	1.030928	0.9708738	1.111111	1.315789	1.333333	0.6993007
g47	0.5617977	0.9803922	0.8849558	1.086957	1.149425	1.492537	1.234568	1.851852	1.408451	0.8849558	0.7092199	1.123595	0.9259259	0.7042254	1.149425	2.564103	1.538462	1.5625	0.8403361	1.149425	0.7142857	1.408451	0.8	0.4149377	0.6535948	0.234192	0.3311258	0.2610966	0.5847953	0.4807692	0.3773585	0.5263158	0.9009009	0.7194245	0.7092199	0.4739337	0.0589623	0.952381	1.282051	0.9009009	0.5988024	0.7407407	0.6024097	0.5376344	0.5154639	1.612903	1.086957	1.785714	0.4854369	0.862069	0.5681818	0.4975124	0.5154639
g48	0.5649717	0.877193	0.6451613	3.448276	1.234568	0.9708738	0.9345794	1.219512	0.7936508	1.234568	1.136364	0.9345794	0.9708738	1.369863	1.298701	3.846154	0.6666667	0.6535948	0.9615385	0.729927	1.25	1.190476	0.78125	0.9009009	0.7936508	0.4716981	0.6535948	1.204819	0.7751938	0.7518797	0.5917159	0.6944444	0.7462686	0.9174312	1.052632	0.5988024	0.9259259	0.8695652	1.785714	0.5291005	1.960784	1.204819	0.877193	0.7633588	1.041667	1.176471	0.862069	0.8130081	0.5747126	0.3039514	0.5319149	0.4854369	0.8264462
